"Name","val_acc","test_acc","State","ID","Notes","User","Group","Job Type","Tags","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","Created","Runtime","GradC","act_B","act_F","architecture","batchsize","bn_affine","dataset","epochs","fw_bn","grad_clip_F","lr_F","method","mmt_F","wd_F","loss_scale_ssl","loss_scale_C","seed","bias_init","bw_bn","eta_min","filter_target","grad_clip_B","lr_B","mmt_B","mode","num_chn","optimizer","task","task_transform","tmax","warmup","wd_B","yaml","best_epoch","test_loss","val_loss"
"CIFAR10_BP_none","0.8784","0.8576","finished","33rqmsct","-","","","","","2024-05-03T13:39:58.000Z","2024-05-03T13:39:58.000Z","","bhattacharjee-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 3090","2024-05-03T13:07:09.000Z","1969","1","elu","elu","cnn_pool","128","0","CIFAR10","100","1","3","0.03","BP","0.9","0.00001","","0.5","1","zero","0","0.001","0","3","0.03","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","31","0.542124001789093","0.6489116757869721"
"CIFAR10_BP_none","0.8784","0.8845","finished","5sihe50h","-","","","","","2024-05-03T07:42:28.000Z","2024-05-03T07:42:28.000Z","","dgx2-compute-02.coecis.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","Tesla V100-SXM3-32GB-H","2024-05-03T07:09:02.000Z","2006","1","elu","elu","cnn_pool","32","0","CIFAR10","100","1","0","0.05","BP","0.5","0.00001","","0.5","1","zero","0","0.001","0","0","0.05","0.5","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","94","0.5729396433573216","0.5783855922698975"
"CIFAR10_BP_none","0.878","0.8642","finished","xr1h2m8h","-","","","","","2024-05-05T11:53:50.000Z","2024-05-05T11:53:50.000Z","","lecun.cs.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA GeForce RTX 2080 Ti","2024-05-05T11:16:32.000Z","2238","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","3","0.05","BP","0.5","0.00001","0.5","0.5","2","zero","0","0.001","0","3","0.05","0.5","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","33","0.4997641457080841","0.5697109767913818"
"CIFAR10_BP_none","0.878","0.8394","finished","ua84mtzh","-","","","","","2024-05-05T07:45:15.000Z","2024-05-05T07:45:15.000Z","","campbell-compute-01.mae.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA GeForce RTX 3090","2024-05-05T07:13:23.000Z","1912","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","1","0.05","BP","0.9","0.00001","0.5","0.5","4","zero","0","0.001","0","1","0.05","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","18","0.5443374947547912","0.6842675373077393"
"CIFAR10_BP_none","0.8774","0.8814","finished","ves6pje9","-","","","","","2024-05-03T14:24:20.000Z","2024-05-03T14:24:20.000Z","","abdelfattah-compute-01.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 3090","2024-05-03T13:49:51.000Z","2069","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","3","0.03","BP","0.9","0.00001","","0.5","1","zero","0","0.001","0","3","0.03","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","93","0.6602109238743782","0.6395095391628566"
"CIFAR10_BP_none","0.8774","0.8501","finished","1r8npd5h","-","","","","","2024-05-05T09:00:33.000Z","2024-05-05T09:00:33.000Z","","lecun.cs.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA GeForce RTX 2080 Ti","2024-05-05T08:22:33.000Z","2280","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","1","0.05","BP","0.9","0.00001","0.5","0.5","3","zero","0","0.001","0","1","0.05","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","22","0.5259032993793488","0.7050302596576512"
"CIFAR10_BP_none","0.8772","0.8434","finished","fl8z0os5","-","","","","","2024-05-03T12:28:56.000Z","2024-05-03T12:28:56.000Z","","sablab-gpu-03.ece.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T11:40:45.000Z","2891","1","elu","elu","cnn_pool","64","0","CIFAR10","100","0","1","0.03","BP","0.9","0.00001","","0.5","1","zero","0","0.001","0","1","0.03","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","18","0.5019223237037659","0.8011652353286743"
"CIFAR10_BP_none","0.8772","0.8573","finished","2kibxil0","-","","","","","2024-05-03T16:15:03.000Z","2024-05-03T16:15:03.000Z","","nikola-compute-02.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX TITAN X","2024-05-03T15:22:30.000Z","3153","1","elu","elu","cnn_pool","128","0","CIFAR10","100","1","3","0.01","BP","0.9","0.00001","","0.5","0","zero","0","0.001","0","3","0.01","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","29","0.4744355769634247","0.5261440724372863"
"CIFAR10_BP_none","0.8772","0.8647","finished","j0ahcp5o","-","","","","","2024-05-03T14:27:27.000Z","2024-05-03T14:27:27.000Z","","rush-compute-01.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN RTX","2024-05-03T13:54:20.000Z","1987","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","3","0.05","BP","0.5","0.00001","","0.5","0","zero","0","0.001","0","3","0.05","0.5","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","31","0.4920263090133667","0.5444818716049195"
"CIFAR10_BP_none","0.877","0.8804","finished","cd2n5bvu","-","","","","","2024-05-03T07:36:26.000Z","2024-05-03T07:36:26.000Z","","bhattacharjee-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 3090","2024-05-03T07:03:59.000Z","1947","1","elu","elu","cnn_pool","128","0","CIFAR10","100","1","0","0.05","BP","0.5","0.00001","","0.5","1","zero","0","0.001","0","0","0.05","0.5","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","82","0.506377857875824","0.5177130856990814"
"CIFAR10_BP_none","0.8768","0.879","finished","jebej7q5","-","","","","","2024-05-05T10:58:59.000Z","2024-05-05T10:58:59.000Z","","campbell-compute-01.mae.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA GeForce RTX 3090","2024-05-05T10:26:35.000Z","1944","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","3","0.05","BP","0.9","0.00001","0.5","0.5","4","zero","0","0.001","0","3","0.05","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","97","0.5790083005428314","0.6263110072016717"
"CIFAR10_BP_none","0.8768","0.8431","finished","dxgnmrgc","-","","","","","2024-05-03T15:42:33.000Z","2024-05-03T15:42:33.000Z","","sablab-gpu-03.ece.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T14:54:08.000Z","2905","1","elu","elu","cnn_pool","64","0","CIFAR10","100","0","3","0.01","BP","0.9","0.00001","","0.5","1","zero","0","0.001","0","3","0.01","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","21","0.5279025062561035","0.7691071908950806"
"CIFAR10_BP_none","0.8768","0.8362","finished","u28i2qg9","-","","","","","2024-05-03T11:40:44.000Z","2024-05-03T11:40:44.000Z","","rush-compute-01.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN RTX","2024-05-03T11:06:01.000Z","2083","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","1","0.05","BP","0.9","0.00001","","0.5","0","zero","0","0.001","0","1","0.05","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","17","0.548287445306778","0.7127866543769836"
"CIFAR10_BP_none","0.8766","0.8664","finished","wkawakd7","-","","","","","2024-05-03T05:58:27.000Z","2024-05-03T05:58:27.000Z","","bhattacharjee-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 3090","2024-05-03T05:26:30.000Z","1917","1","elu","elu","cnn_pool","128","0","CIFAR10","100","1","0","0.01","BP","0.9","0.00001","","0.5","1","zero","0","0.001","0","0","0.01","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","41","0.49357595438957214","0.518630725479126"
"CIFAR10_BP_none","0.8766","0.8594","finished","570yk05i","-","","","","","2024-05-03T09:25:17.000Z","2024-05-03T09:25:17.000Z","","dgx2-compute-02.coecis.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","Tesla V100-SXM3-32GB-H","2024-05-03T08:50:36.000Z","2081","1","elu","elu","cnn_pool","32","0","CIFAR10","100","1","1","0.01","BP","0.9","0.00001","","0.5","1","zero","0","0.001","0","1","0.01","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","25","0.4514916969299316","0.5543699118971824"
"CIFAR10_BP_none","0.8764","0.8245","finished","i8fw2ulz","-","","","","","2024-05-03T11:44:27.000Z","2024-05-03T11:44:27.000Z","","dgx2-compute-02.coecis.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","Tesla V100-SXM3-32GB-H","2024-05-03T11:10:09.000Z","2058","1","elu","elu","cnn_pool","32","0","CIFAR10","100","1","1","0.05","BP","0.9","0.00001","","0.5","1","zero","0","0.001","0","1","0.05","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","18","0.6381023092508316","0.7888157897144557"
"CIFAR10_BP_none","0.8762","0.8526","finished","z17vufy5","-","","","","","2024-05-03T06:00:26.000Z","2024-05-03T06:00:26.000Z","","rush-compute-01.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN RTX","2024-05-03T05:26:41.000Z","2025","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","0","0.01","BP","0.9","0.00001","","0.5","0","zero","0","0.001","0","0","0.01","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","23","0.5032812803030015","0.5839671439647675"
"CIFAR10_BP_none","0.876","0.8764","finished","fggw60bo","-","","","","","2024-05-03T09:55:12.000Z","2024-05-03T09:55:12.000Z","","rush-compute-01.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN RTX","2024-05-03T09:20:33.000Z","2079","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","1","0.03","BP","0.5","0.00001","","0.5","0","zero","0","0.001","0","1","0.03","0.5","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","80","0.40081232755184176","0.41179510841369626"
"CIFAR10_BP_none","0.8758","0.8405","finished","thfieb1m","-","","","","","2024-05-03T12:02:25.000Z","2024-05-03T12:02:25.000Z","","abdelfattah-compute-01.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 3090","2024-05-03T11:26:35.000Z","2150","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","1","0.05","BP","0.9","0.00001","","0.5","1","zero","0","0.001","0","1","0.05","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","19","0.5458374429702759","0.6505295007705688"
"CIFAR10_BP_none","0.8756","0.8663","finished","nmrcen5j","-","","","","","2024-05-05T06:25:45.000Z","2024-05-05T06:25:45.000Z","","lecun.cs.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA GeForce RTX 2080 Ti","2024-05-05T05:46:08.000Z","2377","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","1","0.01","BP","0.9","0.00001","0.5","0.5","3","zero","0","0.001","0","1","0.01","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","43","0.4399550471305847","0.47371181172207"
"CIFAR10_BP_none","0.8756","0.8866","finished","tsqetwue","-","","","","","2024-05-05T11:29:34.000Z","2024-05-05T11:29:34.000Z","","lecun.cs.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA GeForce RTX 2080 Ti","2024-05-05T10:52:26.000Z","2228","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","3","0.03","BP","0.9","0.00001","0.5","0.5","3","zero","0","0.001","0","3","0.03","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","97","0.6325483074188233","0.662946668001078"
"CIFAR10_BP_none","0.8754","0.8814","finished","zjn153ho","-","","","","","2024-05-05T02:57:28.000Z","2024-05-05T02:57:28.000Z","","campbell-compute-01.mae.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA GeForce RTX 3090","2024-05-05T02:25:56.000Z","1892","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","0","0.03","BP","0.5","0.00001","0.5","0.5","4","zero","0","0.001","0","0","0.03","0.5","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","83","0.5125017431020736","0.5093297752380371"
"CIFAR10_BP_none","0.8754","0.8588","finished","qxuimvbq","-","","","","","2024-05-03T14:12:40.000Z","2024-05-03T14:12:40.000Z","","bhattacharjee-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 3090","2024-05-03T13:40:06.000Z","1954","1","elu","elu","cnn_pool","128","0","CIFAR10","100","1","3","0.05","BP","0.5","0.00001","","0.5","1","zero","0","0.001","0","3","0.05","0.5","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","25","0.45669927167892455","0.509567240524292"
"CIFAR10_BP_none","0.8752","0.8767","finished","lkp2ldwq","-","","","","","2024-05-03T11:05:53.000Z","2024-05-03T11:05:53.000Z","","rush-compute-01.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN RTX","2024-05-03T10:30:55.000Z","2098","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","1","0.05","BP","0.5","0.00001","","0.5","0","zero","0","0.001","0","1","0.05","0.5","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","80","0.4473943480253219","0.4458266155719757"
"CIFAR10_BP_none","0.8752","0.8734","finished","xk4xtoe4","-","","","","","2024-05-05T12:31:09.000Z","2024-05-05T12:31:09.000Z","","lecun.cs.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA GeForce RTX 2080 Ti","2024-05-05T11:53:58.000Z","2231","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","3","0.05","BP","0.9","0.00001","0.5","0.5","2","zero","0","0.001","0","3","0.05","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","96","0.6555014170169831","0.7030330389022827"
"CIFAR10_BP_none","0.875","0.8648","finished","jqursu2z","-","","","","","2024-05-03T06:31:06.000Z","2024-05-03T06:31:06.000Z","","bhattacharjee-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 3090","2024-05-03T05:58:36.000Z","1950","1","elu","elu","cnn_pool","128","0","CIFAR10","100","1","0","0.03","BP","0.5","0.00001","","0.5","1","zero","0","0.001","0","0","0.03","0.5","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","36","0.45147173018455505","0.49363431663513185"
"CIFAR10_BP_none","0.8748","0.8353","finished","9sw19kme","-","","","","","2024-05-03T11:28:39.000Z","2024-05-03T11:28:39.000Z","","bhattacharjee-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 3090","2024-05-03T10:56:15.000Z","1944","1","elu","elu","cnn_pool","128","0","CIFAR10","100","1","1","0.05","BP","0.9","0.00001","","0.5","1","zero","0","0.001","0","1","0.05","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","11","0.4994982434272766","0.6492352533340454"
"CIFAR10_BP_none","0.8748","0.8787","finished","dmw79gvc","-","","","","","2024-05-05T10:39:00.000Z","2024-05-05T10:39:00.000Z","","lecun.cs.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA GeForce RTX 2080 Ti","2024-05-05T10:02:07.000Z","2213","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","3","0.03","BP","0.5","0.00001","0.5","0.5","2","zero","0","0.001","0","3","0.03","0.5","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","91","0.4990814383029938","0.5063534067153931"
"CIFAR10_BP_none","0.8746","0.8777","finished","zq6yk6x3","-","","","","","2024-05-03T15:34:19.000Z","2024-05-03T15:34:19.000Z","","abdelfattah-compute-01.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 3090","2024-05-03T14:59:04.000Z","2115","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","3","0.05","BP","0.9","0.00001","","0.5","1","zero","0","0.001","0","3","0.05","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","87","0.6042915937900544","0.6343125330924988"
"CIFAR10_BP_none","0.8746","0.8554","finished","5o8sagmo","-","","","","","2024-05-03T13:49:44.000Z","2024-05-03T13:49:44.000Z","","abdelfattah-compute-01.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 3090","2024-05-03T13:14:45.000Z","2099","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","3","0.03","BP","0.5","0.00001","","0.5","1","zero","0","0.001","0","3","0.03","0.5","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","22","0.4608031128406525","0.5110697402795776"
"CIFAR10_BP_none","0.8744","0.8401","finished","dpnkcpvi","-","","","","","2024-05-03T12:44:53.000Z","2024-05-03T12:44:53.000Z","","tripods-compute-02.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T12:04:06.000Z","2447","1","elu","elu","cnn_pool","128","0","CIFAR10","100","0","1","0.05","BP","0.9","0.00001","","0.5","1","zero","0","0.001","0","1","0.05","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","24","0.543803324842453","0.7957991260528564"
"CIFAR10_BP_none","0.8744","0.8551","finished","d70kwoqz","-","","","","","2024-05-03T10:30:43.000Z","2024-05-03T10:30:43.000Z","","rush-compute-01.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN RTX","2024-05-03T09:55:20.000Z","2123","1","elu","elu","cnn_pool","64","0","CIFAR10","100","1","1","0.03","BP","0.9","0.00001","","0.5","0","zero","0","0.001","0","1","0.03","0.9","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp_pool.yaml","30","0.507334520983696","0.6097877640664577"
